periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,EmpTotal,Payroll,sEmpTotal,sPayroll
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,10896,324122024.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,524,Insurance Carriers and Related Activities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,22199,316101187.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,525,"Funds, Trusts, and Other Financial Vehicles",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,1302,18287825.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,531,Real Estate,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,18001,179281034.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,532,Rental and Leasing Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,9095,80012316.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,385,5061482.0,9,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,541,"Professional, Scientific, and Technical Services",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,120533,1931738010.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,551,Management of Companies and Enterprises,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,8203,131732589.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,561,Administrative and Support Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,113293,654747067.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,562,Waste Management and Remediation Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,4953,45947088.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,611,Educational Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,119851,1200792480.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,621,Ambulatory Health Care Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,55044,622063531.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,622,Hospitals,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,68683,781262634.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,623,Nursing and Residential Care Facilities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,40795,286585914.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,624,Social Assistance,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,30928,171106139.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,711,"Performing Arts, Spectator Sports, and Related Industries",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,6772,51166512.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,712,"Museums, Historical Sites, and Similar Institutions",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,1823,10661568.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,713,"Amusement, Gambling, and Recreation Industries",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,22393,75303721.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,721,Accommodation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,12694,63654282.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,722,Food Services and Drinking Places,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,124437,376671767.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,811,Repair and Maintenance,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,16178,131078860.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,812,Personal and Laundry Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,19395,90280146.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,14908,105452568.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,814,Private Households,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,2071,9754569.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,921,"Executive, Legislative, and Other General Government Support",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,31089,356695557.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,922,"Justice, Public Order, and Safety Activities",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,26271,263133734.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,923,Administration of Human Resource Programs,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,15189,152636938.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,924,Administration of Environmental Quality Programs,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,6449,55057093.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,925,"Administration of Housing Programs, Urban Planning, and Community Development",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,2251,21918306.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,926,Administration of Economic Programs,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,11383,117697453.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,928,National Security and International Affairs,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,3,,3008288.0,5,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,111,Crop Production,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,889,6398622.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,112,Animal Production and Aquaculture,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,239,1745825.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,113,Forestry and Logging,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,73,610991.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,114,"Fishing, Hunting and Trapping",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,76,320448.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,115,Support Activities for Agriculture and Forestry,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,497,3065879.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,211,Oil and Gas Extraction,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,,22095.0,5,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,212,Mining (except Oil and Gas),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,210,2375942.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,213,Support Activities for Mining,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,58,512646.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,221,Utilities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,5623,128755900.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,236,Construction of Buildings,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,20500,279527639.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,237,Heavy and Civil Engineering Construction,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,10244,130473750.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,238,Specialty Trade Contractors,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,68776,788663539.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,311,Food Manufacturing,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,9120,100581289.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,312,Beverage and Tobacco Product Manufacturing,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,2303,25354512.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,313,Textile Mills,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2007,4,500,3846076.0,1,1
